client_id,datetime,code,type,amount,target
57591916,399 13:14:34,4829,2370,-278897.82,0
30388707,384 08:35:40,6011,2010,-1167876.2,0
58547140,74 11:12:16,4814,1030,-3368.87,0
84714077,237 00:00:00,5411,1110,-15709.96,1
86337937,290 20:06:09,6011,2010,-6737.75,0
86819230,402 13:39:24,6011,2010,-67377.47,0
89701672,187 16:09:30,5999,1010,-468138.68,0
31394137,82 00:00:00,5977,1110,-136574.14,0
14652932,210 10:55:51,5331,1010,-2178.54,1
79637922,441 14:10:13,5499,1110,-1778.77,0
87252636,186 18:28:04,6010,7021,137000.86,1
30654137,68 21:07:09,5411,1010,-7142.24,1
81095386,95 14:10:20,6011,7010,2245.92,0
70178916,430 17:49:32,6011,7010,22459.16,1
73617207,41 14:47:58,6010,7070,179673.26,1
13234632,231 18:07:49,5411,1010,-10847.77,0
73263344,76 13:54:11,6011,4010,-16170.59,0
73872662,87 21:27:36,5331,1010,-2515.43,1
82114742,377 12:43:60,5411,1010,-2288.59,0
63294650,318 07:16:00,3000,1010,-319683.65,0
93622268,357 20:18:21,5411,1110,-2966.41,1
44676756,409 10:36:33,4814,1030,-4491.83,1
12680585,186 00:00:00,5814,1110,-4222.32,0
46967136,392 08:32:60,4829,2370,-741152.2,1
21417943,91 08:10:20,6010,7030,46557.83,1
12611230,219 12:55:42,5411,1110,-16837.63,0
79637922,423 17:03:41,5411,1110,-30185.11,1
93805180,424 07:41:20,4814,1030,-3368.87,0
22060157,55 11:05:20,5411,1010,-18641.1,1
7063514,254 15:04:03,5411,1010,-3683.3,0
78157637,24 02:44:36,4814,1030,-3368.87,1
37274803,73 11:20:13,4814,1030,-6737.75,1
11701078,13 14:30:47,6010,7030,46737.51,0
93636779,228 08:36:33,6011,7010,11229.58,1
70780820,335 12:39:59,6010,7070,11386.79,0
8269375,318 09:54:15,4814,1030,-2245.92,1
23524823,218 15:09:19,5411,1010,-30724.13,1
96279007,455 19:38:52,5411,1110,-8197.59,0
11661930,94 13:07:22,5511,1110,-33172.18,0
32555286,380 20:49:38,4814,1030,-1122.96,0
76510478,123 08:12:34,4829,2371,-148230.44,1
70380464,392 08:02:12,6011,2010,-65131.56,0
5617583,215 00:00:00,5411,1110,-18126.56,0
11365859,249 08:45:40,4829,2370,-101066.21,0
24494294,238 00:00:00,5651,1110,-8062.84,1
32358446,132 14:49:19,6011,2010,-15721.41,1
93533984,180 12:39:40,4829,4071,-1122.96,0
52586875,52 12:51:34,5331,1010,-7433.98,1
80223109,71 10:33:52,6011,2010,-449183.15,0
5593463,336 00:00:00,5941,1110,-60594.81,1
81673597,278 17:18:40,6011,2010,-110049.87,1
39434625,12 10:03:29,6011,2010,-67377.47,0
82268474,310 14:26:25,5441,1010,-7860.71,1
90820233,172 04:36:18,6011,2010,-179673.26,1
82824610,211 12:23:26,4814,1030,-3144.28,1
6764684,372 14:11:15,5200,1010,-2769.89,0
31069536,280 13:29:53,6011,2010,-449183.15,0
26044859,111 14:05:58,6011,2010,-898366.31,0
38691781,69 17:28:23,6010,7070,5370.43,1
54115697,88 15:02:21,5499,1010,-7389.06,1
47117781,334 16:54:24,5331,1010,-78584.59,0
43506154,25 17:46:49,6011,2010,-22459.16,0
16538259,266 09:14:03,5999,1010,-763.61,1
76043922,271 10:21:49,6010,7070,1392.47,0
61942604,272 09:52:38,6011,7010,2245915.77,0
63581453,380 16:19:00,4814,1030,-57401.12,1
15926326,386 17:30:53,4814,1030,-22459.16,1
38709240,361 13:02:51,5942,1110,-2605.26,0
18139443,193 19:25:19,6536,6110,669507.49,0
84203354,251 11:26:52,4814,1030,-1122.96,1
23999534,296 16:14:48,4814,1030,-1122.96,1
771111,42 21:49:35,4814,1030,-2245.92,1
27678812,129 00:00:00,5541,1110,-1257.71,1
82794833,284 22:55:15,6010,7070,269509.89,0
12547506,163 10:37:56,5541,1010,-17574.29,1
89748062,269 08:40:10,6010,7070,67377.47,0
27573266,250 21:08:13,5814,1010,-4738.88,1
28893182,203 05:03:25,6011,2010,-8983.66,0
71900602,104 18:12:21,4814,1030,-2245.92,1
99201267,188 10:11:18,6011,2010,-8983.66,0
37733305,217 12:08:30,6011,2010,-67377.47,0
79278466,447 13:12:54,5499,1010,-11275.62,0
51299910,270 15:55:13,5200,1010,-1909.03,1
98165114,316 17:15:33,7994,1200,-1392.47,1
27270006,293 13:19:20,6010,7070,8983.66,0
9659888,318 18:35:19,6536,6110,78607.05,1
40823032,357 21:37:53,4814,1030,-1122.96,1
37466831,242 14:44:49,6011,7010,22459.16,0
43750327,127 09:51:02,6011,2010,-112295.79,0
71211832,288 07:36:60,6010,2020,-19861.53,1
35490790,363 13:34:51,6011,2010,-42672.4,0
64647717,109 09:49:38,5499,1110,-2731.48,1
71017308,411 00:00:00,5814,1110,-9567.6,0
84712006,229 19:08:18,6011,2010,-269509.89,1
15058566,239 05:37:17,5411,1110,-8160.31,0
44353987,29 11:36:00,6011,2010,-336887.37,1
28328519,244 14:12:14,6011,2010,-44918.32,0
10373501,248 17:35:07,6011,7010,224591.58,0
70665012,399 11:40:08,4814,1030,-2245.92,1
19805868,84 07:39:22,6010,7070,5906.76,0
29482649,244 16:10:01,5651,1010,-31420.36,1
25533019,90 00:00:00,5541,1110,-23548.43,0
21205194,286 16:26:56,6011,2010,-56147.89,0
69683810,350 22:25:51,4814,1030,-1122.96,0
96495568,279 16:53:27,5699,1010,-66928.29,1
27213328,144 23:01:59,6010,7070,376373.04,0
94750550,310 08:13:11,4814,1030,-8983.66,0
11734416,438 00:00:00,6011,4210,-2245.92,1
20614300,426 14:10:36,5812,1010,-12880.33,1
56049007,370 14:58:34,5999,1010,-2425.59,1
21376002,379 09:02:54,6011,2010,-67377.47,1
70680,169 13:17:37,6011,2010,-224591.58,0
88478994,223 10:58:40,5411,1110,-3952.81,0
27621094,163 00:00:00,5499,1210,-10956.7,0
70780820,228 07:16:60,6010,7030,5143.15,0
91942377,364 17:01:34,5411,1110,-3754.95,0
49637214,441 12:09:02,6011,2010,-89836.63,1
70780820,315 09:38:00,6010,7070,5996.6,1
26147466,385 14:19:01,5411,1110,-10870.23,0
5932441,150 00:00:00,4816,1100,-66366.81,0
77275321,116 11:46:51,4814,1030,-4491.83,0
29087330,327 10:18:10,6011,2010,-44918.32,0
45757089,174 00:00:00,7994,1200,-3368.87,1
28074722,412 00:23:19,6011,2010,-22459.16,0
82235884,407 19:19:50,6010,7070,5131.47,0
37353898,101 17:53:40,4829,2331,-15721.41,1
87252636,126 17:55:10,6010,7071,72093.9,0
67717770,407 00:00:00,5541,1110,-23461.51,0
86738648,8 03:10:52,4814,1030,-2245.92,1
31360931,263 20:14:41,6011,2010,-8983.66,1
32159782,315 10:56:08,5499,1010,-2355.97,1
19805868,65 15:04:17,6010,7030,104435.08,0
4626343,69 00:00:00,4814,1100,-22459.16,0
87252636,446 17:15:21,6010,7071,62054.65,0
27086597,185 11:02:55,4814,1030,-1572.14,1
63109769,271 22:01:11,5812,1010,-41549.44,0
84860898,250 12:57:30,6011,2010,-51656.06,1
36598627,289 12:04:13,6011,2010,-8983.66,1
84007462,387 12:05:30,5499,1010,-3750.68,1
92137488,302 00:00:00,5411,1110,-31256.41,1
43380877,362 00:00:00,6011,2110,-22459.16,0
61561173,333 11:27:13,4829,2370,-224591.58,1
96915138,169 08:31:30,5411,1010,-11796.67,0
36599781,379 23:37:17,4814,1030,-2245.92,0
28118312,258 17:13:49,4829,2370,-89836.63,1
22688666,333 20:31:47,4829,2331,-112295.79,0
61314860,88 13:24:08,5411,1010,-9384.11,0
58951062,426 08:09:32,6011,2010,-22459.16,0
85699963,182 18:45:29,5411,1110,-6203.22,0
38743206,434 13:13:19,5411,1010,-47074.39,1
18889791,276 11:18:35,6010,7070,24637.7,0
60293458,371 08:26:54,4829,4071,-14811.37,0
69465540,258 00:00:00,5964,1200,-1441.88,1
24496856,364 17:05:53,4829,2370,-561478.94,1
82346103,388 14:09:01,5331,1010,-651.32,0
70780820,75 17:35:55,6010,7071,11274.5,0
74667149,437 18:16:29,5411,1010,-7478.9,0
19805868,179 12:42:28,6010,7070,18955.53,0
27466074,56 13:17:31,4814,1030,-2245.92,1
32478197,239 16:47:04,5411,1010,-82582.32,0
56049007,206 11:34:24,5999,1010,-1167.88,1
12069120,389 16:08:03,4829,2370,-22459.16,0
54186907,427 08:32:28,6010,7070,22343.49,0
87084168,226 07:05:07,6010,7070,561.48,1
82777756,301 05:46:06,5912,1010,-306.57,1
94308769,141 14:31:24,6011,2010,-8983.66,0
74250583,236 12:04:24,4814,1030,-2245.92,0
41276924,39 08:07:10,4829,2370,-480109.41,0
87084168,226 14:49:26,6010,7071,6063.97,1
66076043,87 11:49:00,6011,2010,-853447.99,1
15474511,85 22:57:46,5499,1010,-3705.76,0
8471690,49 16:21:47,6011,2010,-67377.47,1
70530157,125 16:10:27,5499,1010,-22459.16,1
82850833,60 10:21:45,5912,1010,-9192.53,0
71045231,452 00:00:00,5661,1110,-44334.38,0
37863592,63 18:13:35,5411,1110,-992.69,1
26979327,206 13:26:10,5411,1010,-9254.07,1
11627221,82 06:05:53,6011,2010,-11229.58,0
30017172,100 11:28:05,5411,1110,-14717.49,0
88546834,3 18:08:15,6011,7010,44918.32,0
34987850,454 16:44:08,5411,1010,-15676.49,1
11077329,335 12:40:59,4814,1030,-1122.96,1
77335574,361 05:39:37,5411,1010,-1554.17,1
82817122,3 13:24:04,4814,1030,-2245.92,0
76922612,254 08:27:33,4829,4071,-449.18,0
95682784,422 18:49:28,5499,1010,-11645.07,1
91410708,49 12:10:22,6010,7070,267263.98,0
25270793,412 08:12:47,4829,2370,-31014.3,0
55708924,171 00:00:00,4816,1100,-3368.87,1
14548818,2 17:01:60,5411,1010,-16897.82,1
34708457,369 12:07:22,4829,2370,-224591.58,0
17394948,96 14:13:02,4814,1030,-33688.74,1
72923403,144 18:41:26,4814,1030,-2470.51,1
28350897,437 15:14:16,5812,1010,-1572.14,0
96575251,134 16:35:05,5655,1010,-83098.88,1
70665012,64 10:46:21,4829,2371,-41324.85,0
92858142,323 18:51:33,5699,1110,-13453.04,0
29982886,279 14:03:45,6011,2010,-673774.73,0
70780820,345 08:46:52,6010,7030,6490.7,1
92326906,127 12:22:51,6010,7021,67377.47,1
64759433,212 18:29:35,5641,1010,-18989.22,0
54485932,252 00:00:00,5814,1110,-3997.73,0
18501812,338 00:00:00,5411,1110,-4672.63,0
67923421,63 20:47:37,4829,2440,-11229.58,0
82235884,383 14:49:44,6010,7070,20517.11,1
8359045,300 12:06:05,6011,2010,-224591.58,1
21638457,147 18:50:09,5411,1010,-11925.81,1
22344304,321 15:53:52,5499,1010,-5083.41,0
79637922,381 13:58:39,4814,1030,-898.37,0
32731799,77 20:15:17,6011,2010,-11229.58,0
19158728,283 21:53:38,6010,7031,473888.23,0
27290681,435 17:16:20,6011,2010,-44918.32,1
89492130,381 00:00:00,5411,1110,-1987.64,1
57995454,172 19:24:46,4814,1030,-673.77,0
90859530,291 19:11:02,5621,1010,-17944.87,1
57224158,404 12:26:49,4829,2370,-8085.3,1
20352442,144 17:52:05,6010,7070,123525.37,1
90330427,341 20:09:04,5411,1010,-3052.2,0
41543568,298 11:46:56,6011,7010,1122957.89,1
40823032,435 13:00:52,5411,1010,-7851.72,1
82772349,229 00:00:00,5499,1110,-3355.17,0
57413819,386 17:44:56,6011,7010,898366.31,0
99325652,93 15:05:47,6011,2010,-6737.75,1
86682224,102 00:00:00,5964,1200,-1951.7,0
37211421,373 10:57:13,6011,2010,-179673.26,1
28434818,420 00:00:00,5411,1110,-14418.78,0
74503949,49 10:31:01,4829,2370,-44918.32,1
88006900,294 07:21:05,4829,2370,-13475.49,0
24449837,124 04:17:26,6011,2010,-123525.37,1
86126078,354 17:40:15,4814,1030,-2245.92,0
15894791,3 10:50:47,5814,1010,-2436.82,0
53551644,292 08:33:18,6011,2010,-60639.73,1
32859557,222 21:06:57,4814,1030,-1122.96,1
9992069,329 07:42:35,6011,2010,-20213.24,0
37140818,277 21:12:13,6011,2010,-22459.16,1
84170310,278 14:55:05,6011,2010,-11229.58,0
68511053,303 12:09:32,5499,1010,-4305.42,1
80120933,65 16:57:17,5411,1010,-9365.47,1
79843482,61 00:00:00,5411,1110,-2349.23,0
37889298,162 18:44:34,5411,1110,-28882.48,0
5443235,211 08:06:23,6011,2010,-134754.95,0
5478802,86 06:30:22,6010,7070,30769.05,1
26206148,376 19:20:18,5411,1010,-6355.94,0
85861930,291 21:00:24,6010,7070,7456.44,0
84826852,299 22:22:14,6010,7070,42852.07,1
84826852,164 09:18:31,6010,7070,26928.53,1
77335574,382 08:53:38,6011,2010,-2245.92,0
92491235,349 17:39:20,5912,1010,-19714.65,1
70326020,83 13:26:28,5992,1110,-3368.87,0
6506523,440 16:32:25,6011,2010,-33688.74,0
70780820,76 14:05:30,6010,7070,15878.62,1
58970569,382 21:36:06,6011,7011,157214.1,0
40538394,403 17:39:07,5499,1010,-3274.55,0
93533984,280 00:00:00,6012,6110,152722.27,0
60711627,399 21:35:23,6010,7070,10780.4,0
92378036,20 16:41:30,4814,1030,-673.77,0
12053904,439 23:18:24,4814,1030,-1796.73,1
70530157,304 08:34:57,4814,1030,-13475.49,0
67044735,248 19:58:04,4814,1030,-4491.83,1
74993292,36 15:47:04,6010,7030,67669.44,0
68516664,396 10:58:26,5999,1010,-5188.07,0
7516658,417 14:53:54,5411,1110,-6382.89,1
46933914,416 18:45:31,4814,1030,-1122.96,0
16634239,264 00:00:00,5812,1110,-8512.02,1
26285318,301 18:34:15,5411,1110,-3694.53,0
28565033,309 20:33:28,5411,1010,-2201.0,0
33492988,169 11:43:33,4814,1030,-1122.96,0
69101708,334 17:02:04,4829,4071,-5614.79,1
34376895,135 16:32:20,6011,2010,-44918.32,0
70780820,255 11:15:15,6010,7070,2784.94,0
41801454,311 10:17:23,4829,2370,-67377.47,0
51643659,77 15:15:54,5411,1010,-50611.94,1
72921986,202 00:00:00,7995,1200,-22459.16,0
79610861,218 17:17:42,4814,1030,-22459.16,1
97599541,406 18:42:35,6010,7030,11229.58,1
98998782,428 11:04:52,4814,1030,-2245.92,0
14984900,220 10:48:01,5331,1010,-7928.08,0
80174742,53 11:45:15,6011,2010,-112295.79,0
14892960,336 08:38:42,8999,1010,-2281.4,0
54783576,327 07:00:07,4814,1030,-2245.92,0
6761809,417 16:16:35,5912,1010,-5374.48,1
60743141,170 14:53:56,5912,1010,-6346.96,1
76026954,198 09:51:36,8999,1010,-40022.22,0
97000670,88 08:31:05,4829,2370,-224591.58,0
38691781,251 12:10:59,4829,2371,-820903.33,1
54888680,283 08:44:06,6010,7070,3773.14,0
86889622,358 14:26:16,5411,1010,-20527.67,1
9044015,450 23:45:24,6010,7030,6311.02,0
61009235,285 05:24:60,4829,2370,-95226.83,1
73021485,369 10:18:16,4814,1030,-2245.92,1
98012854,218 09:14:24,4814,1030,-2245.92,1
95132309,116 14:48:23,6010,7070,38180.57,0
75169373,333 17:52:03,5411,1010,-19576.97,1
8014460,18 06:26:27,6010,7070,14293.46,0
53854864,97 11:56:06,4829,2371,-195394.67,1
2163249,219 17:15:34,5499,1010,-2964.61,1
36759361,237 21:25:49,5812,1010,-3930.35,0
33175070,299 11:30:26,5499,1010,-1779.66,1
24898411,55 07:40:40,4814,1030,-15721.41,0
81721230,256 16:00:49,6011,2010,-112295.79,1
63109769,267 00:00:00,4121,1100,-561.48,1
87252636,440 12:51:02,6010,7071,39438.28,0
11604095,1 17:51:14,6011,2010,-33688.74,0
96575251,166 12:28:17,4829,2370,-67377.47,0
3707094,129 22:08:14,6010,7070,71.87,0
56600804,169 12:10:43,5261,1110,-297785.97,1
60701974,332 19:12:04,6011,2010,-4491.83,0
62693770,350 21:10:43,4814,1030,-44918.32,0
25590548,339 09:37:50,8999,1010,-29906.61,0
65864171,356 18:55:46,5411,1010,-10532.0,1
97077599,178 21:44:23,4814,1030,-2245.92,0
23446972,117 09:40:19,6011,2010,-11229.58,1
70780820,339 10:21:31,6010,7070,46243.41,1
64806636,285 13:57:01,5411,1010,-4078.58,1
24227698,190 14:29:08,4814,1030,-2245.92,0
76043922,196 09:54:43,6010,7070,583.94,0
39122979,414 10:26:07,5977,1010,-7265.54,1
16984655,310 12:10:15,6011,2010,-8983.66,0
20993674,349 10:03:25,5499,1010,-5637.25,0
61483401,402 18:33:44,5411,1010,-572.71,1
20396219,28 14:15:50,6011,2010,-112295.79,0
38648487,18 15:18:25,6011,7011,22459.16,1
73316627,120 06:39:14,5983,1010,-13453.04,1
11724036,126 15:14:06,6011,2010,-22459.16,1
97047880,321 00:00:00,5411,1110,-44341.79,1
7286014,436 15:05:40,4814,1030,-224.59,1
21052918,25 10:21:35,5812,1010,-1751.81,0
29175248,163 14:41:04,5411,1010,-6625.45,1
5360260,275 15:41:44,5311,1010,-1063.22,0
57665351,239 09:36:47,4829,2371,-10286.29,0
52658741,273 14:58:30,6011,2110,-44918.32,1
14196903,0 13:23:44,6011,2010,-33688.74,0
18889791,238 10:12:56,6010,7070,3750.68,0
71966532,90 10:28:32,4814,1030,-2245.92,0
65231233,81 18:51:25,6010,7030,1190335.36,0
19101727,139 15:36:56,6011,2011,-2245.92,1
91643970,440 13:19:02,5411,1010,-67152.88,1
62606554,74 12:56:17,5411,1010,-16013.38,1
50392639,347 07:42:28,5499,1010,-5208.73,1
28564573,299 12:10:04,5499,1010,-4312.16,1
49587865,174 16:57:15,5912,1010,-4235.8,1
23940292,324 00:00:00,5964,1200,-4338.21,0
57224158,337 15:46:46,6010,7070,8085.3,0
64456915,440 10:45:19,6010,7021,89836.63,0
33175070,195 14:31:25,4814,1030,-1122.96,1
31610451,334 23:58:60,6011,7010,17967.33,0
890531,3 00:00:00,5964,1200,-32882.45,0
79435898,129 15:05:09,5411,1110,-3876.68,1
43045496,34 22:33:19,6011,2010,-67377.47,1
96692116,286 19:21:51,5411,1010,-19337.33,1
94422888,446 21:26:16,8999,1010,-1122.96,0
32160059,223 00:00:00,5814,1110,-3750.68,1
96203488,408 20:09:05,5411,1010,-17192.49,0
70283901,291 09:49:18,8999,1010,-471.64,1
59901772,232 12:18:31,5499,1010,-1864.11,1
70135813,406 17:16:27,4829,2330,-28478.21,0
38709240,175 14:31:38,6011,2010,-8983.66,1
784488,356 15:43:46,6011,2010,-4491.83,1
27587727,171 10:57:54,6011,2010,-44918.32,1
48463492,139 11:51:50,5411,1110,-660.3,1
80603751,258 15:54:38,6011,7010,22459.16,0
3592058,26 12:45:27,5499,1010,-1280.17,0
53131093,72 06:48:25,6011,2010,-44918.32,0
28434818,69 07:13:15,8099,1010,-22414.24,0
73580357,342 15:34:27,5411,1110,-10072.26,1
63481603,284 15:02:31,4900,2320,-88029.12,1
58283353,426 17:45:07,6011,2010,-22459.16,1
24567813,377 17:20:40,6011,7010,67377.47,1
93741075,157 11:16:40,5912,1010,-17158.8,0
38691781,63 11:35:05,6010,7070,13475.49,0
9144745,224 10:10:06,6010,7031,22459.16,1
27923962,378 21:38:20,5499,1010,-2807.39,0
48555372,368 10:15:18,6011,2010,-89836.63,0
2775618,9 09:47:12,6011,2010,-6737.75,1
54445476,98 15:58:30,5812,1010,-7366.6,1
54888680,290 01:10:43,6010,7030,8781.53,0
75837505,105 22:45:05,4814,1030,-1122.96,0
8467346,69 14:12:13,4829,4051,-56.15,0
29666324,445 15:07:12,5948,1010,-42672.4,0
21376110,317 15:54:08,4829,2370,-74.56,0
91712486,359 19:17:27,4829,2371,-2245.92,0
53423439,177 16:20:14,6011,2010,-22459.16,1
70780820,100 17:30:49,6010,7070,13812.38,0
55326928,122 13:17:43,4829,2370,-256034.4,0
98178300,376 19:23:42,4814,1030,-1122.96,0
62247620,437 17:25:29,5331,1010,-2481.74,0
86337937,188 20:07:33,6011,2010,-11229.58,0
39472448,148 11:34:28,5943,1110,-36642.12,0
21717441,48 10:58:06,5732,1110,-414820.64,0
31167297,269 00:00:00,5411,1110,-12674.83,0
70780820,433 04:31:08,6010,7070,16574.86,0
48204560,332 11:47:13,5411,1010,-6468.24,0
86899061,89 13:39:28,6011,2010,-4491.83,1
22818488,338 00:00:00,4814,1100,-11229.58,1
44632666,112 11:43:50,4814,1030,-4491.83,0
82127108,270 15:35:53,4829,2371,-157214.1,0
74800099,438 22:21:16,4814,1030,-11229.58,0
24161695,190 05:15:01,6011,2010,-22459.16,0
450407,193 20:13:21,6010,7070,539.02,1
64836990,378 10:41:20,4814,1030,-1122.96,0
62292113,282 09:17:17,4814,1030,-2245.92,1
41951078,325 16:36:13,5499,1010,-11543.11,1
31421357,264 00:00:00,5200,1110,-6490.7,0
46882226,320 18:42:54,6011,2010,-161705.94,0
76125828,135 11:53:25,6011,2010,-2245.92,0
65639862,328 17:25:06,5411,1010,-2962.36,1
54372604,430 11:54:41,5411,1110,-44615.12,1
35799252,296 15:17:52,5499,1010,-6993.78,0
25270793,255 20:05:45,6010,7070,14885.03,1
46977616,58 11:04:31,5411,1010,-4022.44,0
3719119,434 10:40:49,5499,1010,-2650.18,1
84086174,245 11:05:07,4814,1030,-4491.83,0
19886336,282 02:36:49,4814,1030,-1122.96,1
34490133,94 00:00:00,5812,1210,-9808.59,1
49648180,228 00:00:00,5912,1110,-21729.24,0
48015680,308 11:50:28,6011,2010,-65131.56,1
83542934,270 13:37:24,4829,2370,-2162.82,1
48111232,4 13:26:14,4814,1030,-6737.75,0
55137023,74 22:00:49,4814,1030,-6737.75,0
46004739,159 10:37:47,4814,1030,-4401.99,0
60061070,344 09:29:11,5411,1010,-15676.49,1
93010676,132 17:55:57,5411,1010,-14524.11,0
64418922,369 00:00:00,5999,1110,-5929.22,0
44719963,6 16:16:49,4814,1030,-17252.23,0
96725385,239 15:16:09,5699,1010,-35934.65,0
8180711,446 15:27:57,5411,1010,-16675.92,0
94754447,238 09:44:24,4814,1030,-2245.92,0
74289663,257 16:53:11,5411,1010,-23829.17,0
97578903,41 00:00:00,5977,1100,-2886.0,1
3440764,33 13:04:18,4814,1030,-15721.41,1
47429651,307 17:56:42,5411,1010,-8053.85,1
77226156,245 20:36:32,4814,1030,-2245.92,1
54741237,36 16:36:50,5499,1010,-2695.1,0
86682224,345 18:50:08,5411,1010,-4080.83,1
27932623,344 17:30:06,4829,4071,-112.3,1
82978948,49 06:58:51,5411,1010,-5549.66,0
34211107,44 18:47:03,5499,1010,-7981.98,1
815836,215 12:37:10,4829,2370,-22189.65,0
19110007,314 15:37:34,5331,1010,-13497.95,1
89593527,386 17:32:49,6011,2010,-11229.58,0
44857168,352 00:00:00,4112,1100,-60138.89,0
61132751,428 11:37:26,6011,2010,-89836.63,1
15965494,18 00:00:00,7011,6200,228874.09,0
11701078,127 13:26:30,6010,7070,9837.11,0
28868771,73 09:05:07,4814,1030,-1122.96,0
95205845,305 18:22:16,5411,1010,-111.17,1
8125810,369 08:12:31,4814,1030,-2245.92,1
45627866,333 18:36:42,4829,4071,-6179.41,1
80902013,274 19:22:46,4814,1030,-1122.96,1
96638154,428 05:25:47,4814,1030,-1122.96,1
86337937,86 20:55:32,6011,7010,26950.99,1
50345259,300 19:31:45,6011,7010,291969.05,1
76770632,111 18:37:56,6010,7070,74115.22,1
36031260,147 17:51:44,6011,2010,-105558.04,1
93636779,112 20:34:29,4829,2370,-50375.89,0
66751696,270 00:00:00,5411,1110,-34598.33,0
31236013,59 13:53:41,5691,1010,-13363.2,1
40532686,365 18:52:49,5411,1010,-898.14,1
33393472,236 11:01:30,4814,1030,-2245.92,0
51838392,434 17:11:29,6011,2010,-87590.72,0
41870088,426 21:45:02,6010,7070,3952.81,0
3886317,455 20:20:39,5331,1010,-4806.26,0
29894123,188 09:40:32,6010,7070,50016.54,0
48327988,96 02:22:39,4814,1030,-1122.96,1
61339818,383 12:10:04,5411,1010,-3498.91,0
31072699,440 21:38:60,5411,1010,-4727.65,1
36725209,47 12:17:31,5641,1010,-3548.55,0
87317286,312 16:31:18,5499,1010,-3474.43,0
41564128,331 23:20:34,4814,1030,-2245.92,1
85648406,217 09:04:24,5814,1110,-3256.58,1
70780820,319 10:40:34,6010,7030,6535.61,1
62821040,356 11:15:43,4814,1030,-1122.96,1
93741075,304 08:10:13,4814,1030,-2245.92,0
83228517,442 17:10:11,7221,1110,-5614.79,0
90330427,326 19:44:28,6011,2010,-11229.58,1
53296399,425 13:29:24,6011,2010,-336887.37,0
84948604,376 12:25:09,5499,1010,-7170.09,1
36929618,226 19:52:49,4814,1030,-224.59,0
45421659,3 06:23:26,6011,2010,-89836.63,1
6898820,356 12:01:05,4829,2330,-6737747.32,1
54250959,72 00:00:00,5411,1110,-18500.96,1
70930381,309 16:54:01,4829,2371,-1122.96,0
74676188,277 17:58:50,6011,2010,-11229.58,0
79708376,117 02:31:07,6011,2010,-58393.81,0
66078283,411 15:54:44,5331,1010,-4087.57,0
70780820,158 03:35:38,6010,7070,1325.09,1
33344906,54 18:38:53,5411,1010,-1819.19,0
91712486,357 07:06:12,5411,1110,-1491.29,0
61463117,208 08:27:10,4829,2370,-143738.61,0
86377946,77 10:31:03,4814,1030,-22.46,0
17171343,425 22:00:35,6011,2010,-2245.92,0
54186907,283 15:54:46,6010,7070,56147.89,0
38691781,359 19:37:59,6010,7070,10308.75,0
38084,405 14:34:49,4829,2370,-89836.63,0
75600622,71 04:45:20,5983,1010,-8983.66,1
55961571,246 08:22:44,6010,7070,5064.54,0
74262568,146 17:57:09,5661,1010,-6243.65,1
14930512,240 00:00:00,5499,1110,-17526.9,0
28550386,222 11:58:36,4814,1030,-1122.96,0
39977171,376 00:00:00,5964,1200,-1917.11,0
18812819,442 15:23:48,5814,1010,-11678.76,1
85861930,359 19:59:10,6010,7070,3795.6,1
52929977,431 16:33:17,4829,2370,-134754.95,0
70665012,55 15:44:23,6010,7071,37506.79,0
